WKT,OBJECTID,COD_ESTACI,PromedioDe,VALORACION,UTMX,UTMY,HUSO,NOM_DEMARC
"POINT (117697.623232333 4776763.06780093)","180",NO00720026,3.61666666667,≤ 5 mg/L NO3,606403.00000000000,4766890.00000000000,"29",CHMS
"POINT (111644.573515007 4776239.82215995)","181",NO00720027,4.28000000000,≤ 5 mg/L NO3,600413.00000000000,4765937.00000000000,"29",CHMS
"POINT (129955.316718727 4771619.2454889)","182",NO00720028,13.36250000000,> 5 - 25 mg/L NO3,618977.00000000000,4762642.00000000000,"29",CHMS
"POINT (106137.758902282 4787622.33298098)","183",NO00720034,3.42666666667,≤ 5 mg/L NO3,594117.00000000000,4776877.00000000000,"29",CHMS
"POINT (119628.629118546 4756818.92438574)","184",NO00970001,7.84333333333,> 5 - 25 mg/L NO3,609747.00000000000,4747167.00000000000,"29",CHMS
"POINT (136198.134036812 4757775.90877624)","185",NO00980003,2.12600000000,≤ 5 mg/L NO3,626181.00000000000,4749299.00000000000,"29",CHMS
"POINT (132711.07473192 4755553.14040931)","186",NO00980004,5.72666666667,> 5 - 25 mg/L NO3,622866.00000000000,4746837.00000000000,"29",CHMS
"POINT (131835.925547388 4763902.99475002)","187",NO00980006,5.62666666667,> 5 - 25 mg/L NO3,621400.00000000000,4755091.00000000000,"29",CHMS
"POINT (141146.974349044 4761208.14580913)","188",NO00980007,7.09666666667,> 5 - 25 mg/L NO3,630866.00000000000,4753070.00000000000,"29",CHMS
"POINT (140393.071607348 4752341.08408367)","189",NO00980009,8.19333333333,> 5 - 25 mg/L NO3,630746.00000000000,4744184.00000000000,"29",CHMS
"POINT (136718.609504445 4756165.48766489)","190",NO00980030,4.03666666667,≤ 5 mg/L NO3,626814.00000000000,4747732.00000000000,"29",CHMS
"POINT (230325.796754125 4762292.2682168)","191",NO01010003,0.67000000000,≤ 5 mg/L NO3,719666.00000000000,4760506.00000000000,"29",CHMS
"POINT (226368.321306897 4763748.75225426)","192",NO01010004,0.58000000000,≤ 5 mg/L NO3,715616.00000000000,4761676.00000000000,"29",CHMS
"POINT (233454.740049158 4759278.61775137)","193",NO01010014,1.06222222222,≤ 5 mg/L NO3,723001.00000000000,4757724.00000000000,"29",CHMS
"POINT (218126.789228786 4752224.20498357)","194",NO01010015,1.19833333333,≤ 5 mg/L NO3,708220.00000000000,4749598.00000000000,"29",CHMS
"POINT (108387.978435696 4738850.32488188)","195",NO01230001,16.50000000000,> 5 - 25 mg/L NO3,599830.00000000000,4728476.00000000000,"29",CHMS
"POINT (141640.256912696 4735388.46302008)","196",NO01240004,1.85400000000,≤ 5 mg/L NO3,633192.00000000000,4727386.00000000000,"29",CHMS
"POINT (142421.272023248 4749728.7128286)","197",NO01240006,8.49500000000,> 5 - 25 mg/L NO3,632952.00000000000,4741726.00000000000,"29",CHMS
"POINT (138073.235805231 4745759.10849723)","198",NO01240007,9.89600000000,> 5 - 25 mg/L NO3,628903.00000000000,4737463.00000000000,"29",CHMS
"POINT (148539.768072647 4740843.98775439)","199",NO01240008,3.82666666667,≤ 5 mg/L NO3,639678.00000000000,4733310.00000000000,"29",CHMS
"POINT (203685.87915121 4744764.64204187)","200",NO01260002,0.14666666667,≤ 5 mg/L NO3,694354.00000000000,4741134.00000000000,"29",CHMS
"POINT (194648.739070191 4730745.47961617)","201",NO01260005,0.44500000000,≤ 5 mg/L NO3,686341.00000000000,4726518.00000000000,"29",CHMS
"POINT (211437.204621927 4732927.54711657)","202",NO01260008,1.01666666667,≤ 5 mg/L NO3,702922.00000000000,4729884.00000000000,"29",CHMS
"POINT (194497.70663132 4730822.4379854)","203",NO01260009,0.98000000000,≤ 5 mg/L NO3,686185.00000000000,4726584.00000000000,"29",CHMS
"POINT (201316.524627716 4737925.37709051)","204",NO01260011,0.82000000000,≤ 5 mg/L NO3,692478.00000000000,4734148.00000000000,"29",CHMS
"POINT (201190.159403194 4739981.86695457)","205",NO01260012,0.36333333333,≤ 5 mg/L NO3,692206.00000000000,4736189.00000000000,"29",CHMS
"POINT (211913.203510119 4736035.20686963)","206",NO01260014,1.25500000000,≤ 5 mg/L NO3,703176.00000000000,4733016.00000000000,"29",CHMS
"POINT (197094.550674561 4746096.45427073)","207",NO01260015,0.12250000000,≤ 5 mg/L NO3,687689.00000000000,4741993.00000000000,"29",CHMS
"POINT (215327.404345396 4739624.58941609)","208",NO01270001,0.49000000000,≤ 5 mg/L NO3,706325.00000000000,4736837.00000000000,"29",CHMS
"POINT (237334.337969628 4737693.7070722)","209",NO01270003,0.27333333333,≤ 5 mg/L NO3,728406.00000000000,4736475.00000000000,"29",CHMS
"POINT (232495.773914833 4742151.88840085)","210",NO01270005,0.22750000000,≤ 5 mg/L NO3,723264.00000000000,4740577.00000000000,"29",CHMS
"POINT (217037.38933921 4747570.83450051)","211",NO01270008,1.12400000000,≤ 5 mg/L NO3,707465.00000000000,4744881.00000000000,"29",CHMS
"POINT (213209.338809637 4730457.35817072)","212",NO01270009,1.08400000000,≤ 5 mg/L NO3,704864.00000000000,4727547.00000000000,"29",CHMS
"POINT (213092.669226707 4746954.55832947)","213",NO01270011,0.51692307692,≤ 5 mg/L NO3,703576.00000000000,4743986.00000000000,"29",CHMS
"POINT (113492.365762724 4730378.63798206)","214",NO01550001,4.80000000000,≤ 5 mg/L NO3,605513.00000000000,4720402.00000000000,"29",CHMS
"POINT (107450.273240611 4728140.87792452)","215",NO01550002,8.55333333333,> 5 - 25 mg/L NO3,599655.00000000000,4717746.00000000000,"29",CHMS
"POINT (119369.774082093 4731986.09465783)","216",NO01550003,4.68000000000,≤ 5 mg/L NO3,611252.00000000000,4722419.00000000000,"29",CHMS
"POINT (125410.193080137 4716333.58596813)","217",NO01550009,1.65375000000,≤ 5 mg/L NO3,618375.00000000000,4707258.00000000000,"29",CHMS
"POINT (137337.001108797 4732800.3858193)","218",NO01560001,1.62571428571,≤ 5 mg/L NO3,629089.00000000000,4724503.00000000000,"29",CHMS
"POINT (148902.523112388 4694737.2361619)","219",NO01560003,2.37500000000,≤ 5 mg/L NO3,643299.00000000000,4687403.00000000000,"29",CHMS
"POINT (132602.527198987 4729020.82552738)","220",NO01560005,3.61800000000,≤ 5 mg/L NO3,624641.00000000000,4720403.00000000000,"29",CHMS
"POINT (132532.896355186 4719249.88834279)","221",NO01560009,2.62333333333,≤ 5 mg/L NO3,625263.00000000000,4710666.00000000000,"29",CHMS
"POINT (146638.016922377 4720682.03443109)","222",NO01560011,0.48000000000,≤ 5 mg/L NO3,639212.00000000000,4713090.00000000000,"29",CHMS
"POINT (151049.717211016 4731473.5312924)","223",NO01560014,0.97000000000,≤ 5 mg/L NO3,642843.00000000000,4724153.00000000000,"29",CHMS
"POINT (161728.496507131 4716898.86454334)","224",NO01570006,0.24333333333,≤ 5 mg/L NO3,654514.00000000000,4710388.00000000000,"29",CHMS
"POINT (181763.465672465 4717335.62024098)","225",NO01570008,0.51500000000,≤ 5 mg/L NO3,674448.00000000000,4712240.00000000000,"29",CHMS
"POINT (164861.855543474 4730941.72256673)","226",NO01570009,2.61000000000,≤ 5 mg/L NO3,656642.00000000000,4724602.00000000000,"29",CHMS
"POINT (208491.270665691 4724070.37609126)","227",NO01580001,0.88125000000,≤ 5 mg/L NO3,700613.00000000000,4720845.00000000000,"29",CHMS
"POINT (204685.792192803 4716318.88506354)","228",NO01580003,14.85000000000,> 5 - 25 mg/L NO3,697368.00000000000,4712848.00000000000,"29",CHMS
"POINT (186987.398235746 4713919.80470437)","229",NO01580007,4.52444444444,≤ 5 mg/L NO3,679896.00000000000,4709205.00000000000,"29",CHMS
"POINT (188197.73736229 4727008.48316432)","230",NO01580010,0.52166666667,≤ 5 mg/L NO3,680176.00000000000,4722336.00000000000,"29",CHMS
"POINT (187133.49090227 4724669.11395404)","231",NO01580011,1.62500000000,≤ 5 mg/L NO3,679281.00000000000,4719929.00000000000,"29",CHMS
"POINT (190849.38536507 4717671.02992461)","232",NO01580024,1.69666666667,≤ 5 mg/L NO3,683480.00000000000,4713217.00000000000,"29",CHMS
"POINT (207118.426954436 4716645.79170262)","233",NO01580025,2.02285714286,≤ 5 mg/L NO3,699770.00000000000,4713346.00000000000,"29",CHMS
"POINT (196555.41617508 4724544.36731217)","234",NO01580027,1.24888888889,≤ 5 mg/L NO3,688681.00000000000,4720472.00000000000,"29",CHMS
"POINT (202036.844524591 4714089.29669162)","235",NO01580028,1.11166666667,≤ 5 mg/L NO3,694885.00000000000,4710438.00000000000,"29",CHMS
"POINT (189905.216023673 4716256.18386958)","236",NO01580030,1.33000000000,≤ 5 mg/L NO3,682639.00000000000,4711740.00000000000,"29",CHMS
"POINT (190374.550144009 4715899.82363936)","237",NO01580031,1.68333333333,≤ 5 mg/L NO3,683132.00000000000,4711418.00000000000,"29",CHMS
"POINT (193821.289710218 4719850.83105805)","238",NO01580032,5.53111111111,> 5 - 25 mg/L NO3,686288.00000000000,4715600.00000000000,"29",CHMS
"POINT (221379.413306342 4722301.11309157)","239",NO01580040,0.93777777778,≤ 5 mg/L NO3,713588.00000000000,4719994.00000000000,"29",CHMS
"POINT (228093.304692372 4720898.53736559)","240",NO01590001,1.06444444444,≤ 5 mg/L NO3,720382.00000000000,4719071.00000000000,"29",CHMS
"POINT (223055.559392977 4716698.22615129)","241",NO01590003,0.53400000000,≤ 5 mg/L NO3,715656.00000000000,4714526.00000000000,"29",CHMS
"POINT (219460.493530673 4723510.58395248)","242",NO01590005,1.20250000000,≤ 5 mg/L NO3,711589.00000000000,4721064.00000000000,"29",CHMS
"POINT (211485.608076489 4721969.88939645)","243",NO01590012,0.69166666667,≤ 5 mg/L NO3,703747.00000000000,4718963.00000000000,"29",CHMS
"POINT (220419.092411876 4724283.92665098)","244",NO01590013,1.78750000000,≤ 5 mg/L NO3,712490.00000000000,4721903.00000000000,"29",CHMS
"POINT (68663.5276281815 4704179.82106109)","245",NO01860002,1.03666666667,≤ 5 mg/L NO3,562735.00000000000,4691154.00000000000,"29",CHMS
"POINT (68307.1964008402 4714183.30807331)","246",NO01860003,1.99333333333,≤ 5 mg/L NO3,561675.00000000000,4701085.00000000000,"29",CHMS
"POINT (84931.9613268555 4713384.31758953)","247",NO01870001,1.99000000000,≤ 5 mg/L NO3,578279.00000000000,4701463.00000000000,"29",CHMS
"POINT (98542.6492879023 4699556.19725755)","248",NO01870003,13.83857142860,> 5 - 25 mg/L NO3,592804.00000000000,4688656.00000000000,"29",CHMS
"POINT (89745.3369795788 4706234.56793354)","249",NO01870006,1.67333333333,≤ 5 mg/L NO3,583575.00000000000,4694685.00000000000,"29",CHMS
"POINT (88526.349741336 4714519.73410482)","250",NO01870008,1.98333333333,≤ 5 mg/L NO3,581777.00000000000,4702847.00000000000,"29",CHMS
"POINT (74131.0222493132 4711142.09585991)","251",NO01870014,2.06666666667,≤ 5 mg/L NO3,567686.00000000000,4698469.00000000000,"29",CHMS
"POINT (78575.4290662581 4705168.02628287)","252",NO01870015,5.01375000000,> 5 - 25 mg/L NO3,572531.00000000000,4692836.00000000000,"29",CHMS
"POINT (76661.5288636715 4706515.14218281)","253",NO01870018,2.58333333333,≤ 5 mg/L NO3,570531.00000000000,4694042.00000000000,"29",CHMS
"POINT (122412.43332267 4713692.5847065)","254",NO01880001,4.14800000000,≤ 5 mg/L NO3,615576.00000000000,4704416.00000000000,"29",CHMS
"POINT (111605.725452657 4712278.72507972)","255",NO01880002,4.63333333333,≤ 5 mg/L NO3,604914.00000000000,4702245.00000000000,"29",CHMS
"POINT (104415.8837145 4698517.10229827)","256",NO01880006,0.86250000000,≤ 5 mg/L NO3,598725.00000000000,4688035.00000000000,"29",CHMS
"POINT (103758.836662486 4709296.76131343)","257",NO01880010,4.58333333333,≤ 5 mg/L NO3,597311.00000000000,4698722.00000000000,"29",CHMS
"POINT (126068.480465011 4712236.50077733)","258",NO01880011,0.89333333333,≤ 5 mg/L NO3,619320.00000000000,4703224.00000000000,"29",CHMS
"POINT (121295.929893692 4714231.64256109)","259",NO01880015,4.89166666667,≤ 5 mg/L NO3,614426.00000000000,4704874.00000000000,"29",CHMS
"POINT (123454.66317875 4715348.73447141)","260",NO01880022,2.65000000000,≤ 5 mg/L NO3,616497.00000000000,4706139.00000000000,"29",CHMS
"POINT (117710.624122644 4706133.30655798)","261",NO01880024,1.07333333333,≤ 5 mg/L NO3,611427.00000000000,4696556.00000000000,"29",CHMS
"POINT (100482.244273204 4700935.5863262)","262",NO01880028,2.66142857143,≤ 5 mg/L NO3,594638.00000000000,4690166.00000000000,"29",CHMS
"POINT (119466.451279352 4711725.51358912)","263",NO01880030 ,5.49000000000,> 5 - 25 mg/L NO3,612781.00000000000,4702249.00000000000,"29",CHMS
"POINT (142389.044326794 4710256.41605452)","264",NO01890001,1.16333333333,≤ 5 mg/L NO3,635716.00000000000,4702404.00000000000,"29",CHMS
"POINT (148902.523112388 4694737.2361619)","265",NO01890005,0.42000000000,≤ 5 mg/L NO3,643299.00000000000,4687403.00000000000,"29",CHMS
"POINT (137374.889024515 4699569.73302663)","266",NO01890006,1.92666666667,≤ 5 mg/L NO3,631475.00000000000,4691405.00000000000,"29",CHMS
"POINT (150950.217663666 4711526.71398689)","267",NO01890012,0.78666666667,≤ 5 mg/L NO3,644155.00000000000,4704274.00000000000,"29",CHMS
"POINT (146678.534485417 4697426.00065982)","268",NO01890016,0.32000000000,≤ 5 mg/L NO3,640894.00000000000,4689925.00000000000,"29",CHMS
"POINT (178194.068869341 4702750.30383356)","269",NO01900002,2.44250000000,≤ 5 mg/L NO3,671921.00000000000,4697452.00000000000,"29",CHMS
"POINT (177663.157648343 4699473.59061345)","270",NO01900003,1.22000000000,≤ 5 mg/L NO3,671623.00000000000,4694149.00000000000,"29",CHMS
"POINT (164391.010543518 4702708.84020874)","271",NO01900005,2.50000000000,≤ 5 mg/L NO3,658169.00000000000,4696437.00000000000,"29",CHMS
"POINT (179833.487093735 4708627.55191102)","272",NO01900013,0.89333333333,≤ 5 mg/L NO3,673140.00000000000,4703425.00000000000,"29",CHMS
"POINT (166447.570271514 4705759.60484422)","273",NO01900015,0.78500000000,≤ 5 mg/L NO3,660003.00000000000,4699622.00000000000,"29",CHMS
"POINT (174654.292656621 4705731.30407719)","274",NO01900016,9.05125000000,> 5 - 25 mg/L NO3,668183.00000000000,4700173.00000000000,"29",CHMS
"POINT (171091.886278489 4704441.2297726)","275",NO01900017,0.66500000000,≤ 5 mg/L NO3,664724.00000000000,4698636.00000000000,"29",CHMS
"POINT (186958.884364637 4708776.8067571)","276",NO01910004,1.73857142857,≤ 5 mg/L NO3,680231.00000000000,4704077.00000000000,"29",CHMS
"POINT (186076.647168386 4702992.96204528)","277",NO01910006,1.50500000000,≤ 5 mg/L NO3,679760.00000000000,4698250.00000000000,"29",CHMS
"POINT (195552.793034073 4702955.14080833)","278",NO01910013,3.18000000000,≤ 5 mg/L NO3,689208.00000000000,4698881.00000000000,"29",CHMS
"POINT (37682.6776751946 4688786.57114519)","279",NO02230005,5.82750000000,> 5 - 25 mg/L NO3,532989.00000000000,4673657.00000000000,"29",CHMS
"POINT (61565.384827041 4695524.24056406)","280",NO02240011,1.60333333333,≤ 5 mg/L NO3,556280.00000000000,4682040.00000000000,"29",CHMS
"POINT (96555.9332581379 4683658.50588931)","281",NO02250006,4.02250000000,≤ 5 mg/L NO3,591944.00000000000,4672688.00000000000,"29",CHMS
"POINT (81772.4808962068 4688178.21116007)","282",NO02250011,3.60333333333,≤ 5 mg/L NO3,576909.00000000000,4676149.00000000000,"29",CHMS
"POINT (76122.724611154 4695576.42539726)","283",NO02250016,1.32200000000,≤ 5 mg/L NO3,570765.00000000000,4683116.00000000000,"29",CHMS
"POINT (75702.1155895047 4682546.71658563)","284",NO02250017,2.90666666667,≤ 5 mg/L NO3,571262.00000000000,4670117.00000000000,"29",CHMS
"POINT (85039.4066918541 4685390.0566172)","285",NO02250018,3.80750000000,≤ 5 mg/L NO3,580357.00000000000,4673603.00000000000,"29",CHMS
"POINT (79638.0629355915 4695166.21963316)","286",NO02250019,2.82400000000,≤ 5 mg/L NO3,574293.00000000000,4682955.00000000000,"29",CHMS
"POINT (138290.188351235 4725605.67632769)","287",NO02260002,2.08000000000,≤ 5 mg/L NO3,630548.00000000000,4717404.00000000000,"29",CHMS
"POINT (117706.049794109 4689198.71090495)","288",NO02260008,7.27800000000,> 5 - 25 mg/L NO3,612615.00000000000,4679691.00000000000,"29",CHMS
"POINT (129354.132931417 4689908.38304689)","289",NO02270003,0.46666666667,≤ 5 mg/L NO3,624166.00000000000,4681217.00000000000,"29",CHMS
"POINT (133630.34510148 4684935.0634343)","290",NO02270004,0.05000000000,≤ 5 mg/L NO3,628775.00000000000,4676564.00000000000,"29",CHMS
"POINT (152871.489053154 4694924.42824098)","291",NO02270005,0.83000000000,≤ 5 mg/L NO3,647240.00000000000,4687869.00000000000,"29",CHMS
"POINT (150268.415046152 4693200.31525451)","292",NO02270011,0.69250000000,≤ 5 mg/L NO3,644768.00000000000,4685968.00000000000,"29",CHMS
"POINT (153987.122694052 4687643.03808932)","293",NO02270012,0.37600000000,≤ 5 mg/L NO3,648864.00000000000,4680693.00000000000,"29",CHMS
"POINT (141915.690239205 4694434.05555662)","294",NO02270020,0.31333333333,≤ 5 mg/L NO3,636360.00000000000,4686609.00000000000,"29",CHMS
"POINT (180757.360410924 4678926.43368597)","295",NO02280004,0.09000000000,≤ 5 mg/L NO3,676153.00000000000,4673889.00000000000,"29",CHMS
"POINT (174528.702690842 4685177.46795602)","296",NO02280005,0.58333333333,≤ 5 mg/L NO3,669506.00000000000,4679681.00000000000,"29",CHMS
"POINT (185989.089311283 4707480.0044491)","297",NO02280008,0.37500000000,≤ 5 mg/L NO3,679356.00000000000,4702716.00000000000,"29",CHMS
"POINT (167742.438779603 4682820.46653094)","298",NO02280010,0.58625000000,≤ 5 mg/L NO3,662909.00000000000,4676855.00000000000,"29",CHMS
"POINT (159911.179109921 4691444.04599999)","299",NO02280011,0.61750000000,≤ 5 mg/L NO3,654499.00000000000,4684897.00000000000,"29",CHMS
"POINT (171972.502350203 4683877.75358429)","300",NO02280012,0.46000000000,≤ 5 mg/L NO3,667050.00000000000,4678206.00000000000,"29",CHMS
"POINT (212346.262432217 4690610.98601904)","301",NO02300001,0.51750000000,≤ 5 mg/L NO3,706820.00000000000,4687759.00000000000,"29",CHMS
"POINT (33640.7155221221 4672556.2027515)","302",NO02610001,4.51625000000,≤ 5 mg/L NO3,530106.00000000000,4657226.00000000000,"29",CHMS
"POINT (154432.67791767 4676228.83553221)","303",NO02610013,0.41666666667,≤ 5 mg/L NO3,650110.00000000000,4669352.00000000000,"29",CHMS
"POINT (40942.3974425611 4673193.0071716)","304",NO02610016,6.24333333333,> 5 - 25 mg/L NO3,537326.00000000000,4658371.00000000000,"29",CHMS
"POINT (28534.9168317542 4666477.28151713)","305",NO02610019,4.06666666667,≤ 5 mg/L NO3,525452.00000000000,4650821.00000000000,"29",CHMS
"POINT (45216.5341237922 4673217.71928592)","306",NO02620002,2.95375000000,≤ 5 mg/L NO3,541577.00000000000,4658695.00000000000,"29",CHMS
"POINT (70986.9718063799 4680135.41111697)","307",NO02620003,2.90000000000,≤ 5 mg/L NO3,566738.00000000000,4667386.00000000000,"29",CHMS
"POINT (44605.4165306294 4676056.69963441)","308",NO02620004,2.39625000000,≤ 5 mg/L NO3,540770.00000000000,4661477.00000000000,"29",CHMS
"POINT (62193.6518669892 4676702.92124778)","309",NO02620005,2.13500000000,≤ 5 mg/L NO3,558227.00000000000,4663353.00000000000,"29",CHMS
"POINT (71140.498887198 4677937.3668934)","310",NO02620010,1.83500000000,≤ 5 mg/L NO3,567045.00000000000,4665209.00000000000,"29",CHMS
"POINT (67050.2874175027 4679277.55799884)","311",NO02620011,2.51750000000,≤ 5 mg/L NO3,562880.00000000000,4666256.00000000000,"29",CHMS
"POINT (48682.1048692475 4682023.47458387)","312",NO02620012,3.34000000000,≤ 5 mg/L NO3,544408.00000000000,4667700.00000000000,"29",CHMS
"POINT (44385.275243539 4680691.28820353)","313",NO02620022,2.06857142857,≤ 5 mg/L NO3,540226.00000000000,4666073.00000000000,"29",CHMS
"POINT (91728.8624195 4673969.63893853)","314",NO02630001,2.71750000000,≤ 5 mg/L NO3,587818.00000000000,4662703.00000000000,"29",CHMS
"POINT (95639.9533989585 4663675.48582449)","315",NO02630002,4.55125000000,≤ 5 mg/L NO3,592433.00000000000,4652728.00000000000,"29",CHMS
"POINT (86264.8859427013 4667423.35207616)","316",NO02630003,1.41666666667,≤ 5 mg/L NO3,582837.00000000000,4655803.00000000000,"29",CHMS
"POINT (112253.708779642 4664275.09413042)","317",NO02640002,13.57600000000,> 5 - 25 mg/L NO3,608934.00000000000,4654488.00000000000,"29",CHMS
"POINT (112505.500128768 4667056.03003966)","318",NO02640003,10.93000000000,> 5 - 25 mg/L NO3,608990.00000000000,4657275.00000000000,"29",CHMS
"POINT (106305.201315915 4670206.6595382)","319",NO02640004,15.33875000000,> 5 - 25 mg/L NO3,602595.00000000000,4659978.00000000000,"29",CHMS
"POINT (98907.0696080239 4664774.5753169)","320",NO02640005,2.87400000000,≤ 5 mg/L NO3,595609.00000000000,4654051.00000000000,"29",CHMS
"POINT (102244.910060366 4667808.90668536)","321",NO02640006,12.09833333330,> 5 - 25 mg/L NO3,598720.00000000000,4657306.00000000000,"29",CHMS
"POINT (153226.616366293 4674082.61540861)","322",NO02650002,0.33666666667,≤ 5 mg/L NO3,649059.00000000000,4667129.00000000000,"29",CHMS
"POINT (126489.498544357 4674787.29609078)","323",NO02650003,1.12000000000,≤ 5 mg/L NO3,622375.00000000000,4665955.00000000000,"29",CHMS
